date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-07-05 00:00:00,26.3,24.2,31.9,12.5,,,11.9,,1009.1,
2022-07-06 00:00:00,26,23.6,29.5,0.3,,,11.6,,1006.4,
2022-07-07 00:00:00,25.5,23.2,29.7,0.8,,,11.1,,1010,
2022-07-08 00:00:00,26,22.7,29.8,0,,,9.4,,1007.2,
2022-07-09 00:00:00,26.5,22,31.5,0,,,9.8,,1003.6,
2022-07-10 00:00:00,27.4,24.6,31.4,3.6,,,15.5,,1006,
2022-07-11 00:00:00,28.1,25,33.6,0,,,10.4,,1007.9,
2022-07-12 00:00:00,26,23.5,28.2,27.7,,,10,,1007.5,
2022-07-13 00:00:00,23.6,22.6,25,21.3,,,7.8,,1005.8,
2022-07-14 00:00:00,23.8,23,26.8,5,,,9.5,,1005.1,
2022-07-15 00:00:00,23.8,23.1,25.3,40.2,,,7.2,,1002.6,
2022-07-16 00:00:00,23.5,22.8,24.5,8.3,,,6.7,,1002.6,
2022-07-17 00:00:00,25.3,22.1,29.4,26,,,10.5,,1000.6,
2022-07-18 00:00:00,27.4,23.2,31.6,0,,,7.3,,1003.3,
2022-07-19 00:00:00,27.4,26,30.1,8.4,,,10.6,,1001.9,
2022-07-20 00:00:00,29.7,24.8,34.5,0.2,,,11.4,,1002.1,
2022-07-21 00:00:00,28.3,25,32.8,0,,,13.6,,1005.4,
2022-07-22 00:00:00,28.3,26.3,32.5,5.8,,,15.6,,999.9,
2022-07-23 00:00:00,28.4,25.1,33.6,1.5,,,9.6,,1000.9,
2022-07-24 00:00:00,28.6,24.9,32.8,0,,,11.4,,1006.9,
2022-07-25 00:00:00,29,25.5,33.5,0,,,14.9,,1009.9,
2022-07-26 00:00:00,26.7,25.6,28.2,58.5,,,12.4,,1011,
2022-07-27 00:00:00,29.3,26.5,33.6,25.9,,,17.4,,1011.5,
2022-07-28 00:00:00,28.4,25.6,32.9,0,,,13.2,,1014,
2022-07-29 00:00:00,29.7,24.6,33.9,1,,,11.9,,1015.6,
2022-07-30 00:00:00,30.1,26.5,34.5,0,,,10.5,,1014.5,
2022-07-31 00:00:00,30.7,27.2,35,0,,,8.9,,1012.8,
2022-08-01 00:00:00,31.1,27.1,35.9,0,,,10.3,,1012.8,
2022-08-02 00:00:00,31.6,27.6,35.9,0,,,9,,1011.6,
2022-08-03 00:00:00,30.2,28.3,36.1,0,,,7.9,,1008,
2022-08-04 00:00:00,23.5,22.4,26.4,0.5,,,9.8,,1008.8,
2022-08-05 00:00:00,23.9,21.6,27.7,17.5,,,10,,1008.8,
2022-08-06 00:00:00,26,22.3,28.8,0,,,8.7,,1010.8,
2022-08-07 00:00:00,28.3,24.4,33,0,,,7.5,,1012,
2022-08-08 00:00:00,29.7,26.3,33.2,0,,,15.8,,1011.3,
2022-08-09 00:00:00,30.9,28.1,35,0,,,19.5,,1009.6,
2022-08-10 00:00:00,30.6,27.8,34.3,0,,,18.2,,1009.9,
2022-08-11 00:00:00,29.5,27,33.1,0,,,19,,1010.3,
2022-08-12 00:00:00,28.4,25.8,30.7,0.1,,,21.1,,1010.2,
2022-08-13 00:00:00,25.6,24.2,28.3,35.4,,,17.5,,1008.5,
2022-08-14 00:00:00,28,23.7,32.5,2.5,,,9.2,,1005.7,
2022-08-15 00:00:00,29.3,26,33,0.2,,,9.4,,1006.1,
2022-08-16 00:00:00,31,28.2,35.9,0,,,16.4,,1003.3,
2022-08-17 00:00:00,27.6,23.9,31,7.4,,,9.8,,1008.3,
2022-08-18 00:00:00,26.6,24,30.9,3.5,,,9.6,,1004.7,
2022-08-19 00:00:00,27.6,23.6,31.9,0,,,13.1,,1004.4,
2022-08-20 00:00:00,26.7,24.5,29.9,3.5,,,8.4,,1003.1,
2022-08-21 00:00:00,25.8,24,28.7,16.2,,,7.4,,1004.6,
2022-08-22 00:00:00,26.2,23.7,28.7,0.3,,,9,,1008.2,
2022-08-23 00:00:00,28.3,25,33,0.2,,,11.3,,1006.1,
2022-08-24 00:00:00,28.1,23.3,32.8,1.3,,,9.5,,1005.9,
2022-08-25 00:00:00,25.6,23.1,28.7,0,,,6.7,,1007,
2022-08-26 00:00:00,27,24.4,30.4,0.6,,,7.1,,1005.2,
2022-08-27 00:00:00,29,26.6,33.1,0,,,11.4,,1005.4,
2022-08-28 00:00:00,23.9,21.8,27.7,6.4,,,10.8,,1011.5,
2022-08-29 00:00:00,23.3,20.2,27.2,16.3,,,10.7,,1018.8,
2022-08-30 00:00:00,22.8,20.3,25.9,0.9,,,6.8,,1015.5,
2022-08-31 00:00:00,27,22.5,32,0,,,11.6,,1010.4,
2022-09-01 00:00:00,27.2,23.7,32,1.2,,,13.4,,1010.6,
2022-09-02 00:00:00,23.3,21.7,25,49.2,,,8,,1015.9,
2022-09-03 00:00:00,24.5,21.7,28.3,0.8,,,8.2,,1017.1,
2022-09-04 00:00:00,26.1,23.2,31,0.1,,,7.6,,1016.5,
2022-09-05 00:00:00,26.6,24,30.7,0.1,,,9.2,,1016.1,
2022-09-06 00:00:00,27.6,24.1,31.5,0,,,14.2,,1012.3,
2022-09-07 00:00:00,26.9,24.7,29.2,9.3,,,8.2,,1012.3,
2022-09-08 00:00:00,23.7,21.4,25.2,26.1,,,9.1,,1015.5,
2022-09-09 00:00:00,24.4,21.7,28.5,0,,,8.2,,1014.8,
2022-09-10 00:00:00,25.3,22.2,29.5,0.1,,,11.5,,1016.4,
2022-09-11 00:00:00,24.3,21.5,27.5,0.3,,,9.9,,1016.7,
2022-09-12 00:00:00,25.9,22.5,30.6,0.3,,,10,,1015.6,
2022-09-13 00:00:00,26,22,30.3,0,,,7.9,,1015.4,
2022-09-14 00:00:00,26.8,23,31.2,0.3,,,9.9,,1015.8,
2022-09-15 00:00:00,23.7,21.3,26.1,0.2,,,8.6,,1016.1,
2022-09-16 00:00:00,25,19.9,30.2,0,,,9,,1014.9,
2022-09-17 00:00:00,26.8,23.4,30.7,0,,,7.8,,1014.9,
2022-09-18 00:00:00,25.3,23.7,26.5,29.2,,,9.4,,1011.8,
2022-09-19 00:00:00,27,24.9,30.3,6.7,,,20.4,,1003.2,
2022-09-20 00:00:00,22.8,17.3,27.6,9.2,,,17.9,,1000.5,
2022-09-21 00:00:00,19.4,16.6,22.9,0,,,11.4,,1015,
2022-09-22 00:00:00,20.3,17.3,24.1,0.2,,,10.1,,1020.6,
2022-09-23 00:00:00,21.6,19.1,24.8,20.9,,,7.2,,1014.5,
2022-09-24 00:00:00,23.1,20.8,25.5,49.9,,,10.3,,1009.5,
2022-09-25 00:00:00,22.9,20.2,27,0,,,11.4,,1015.1,
2022-09-26 00:00:00,23.3,18.6,28.1,0,,,7,,1016,
2022-09-27 00:00:00,23.2,19.6,28.5,0,,,8.7,,1014.8,
2022-09-28 00:00:00,22.8,19.2,27.2,0,,,9.1,,1010.7,
2022-09-29 00:00:00,22.4,20.5,25.8,0.4,,,7.2,,1013.2,
2022-09-30 00:00:00,23.1,19.5,27.6,1,,,7.7,,1016.3,
2022-10-01 00:00:00,23.6,20.2,28.7,0,,,9.4,,1017,
2022-10-02 00:00:00,23.4,19.2,29,0,,,8.5,,1020.8,
2022-10-03 00:00:00,22.9,20.2,27.3,0,,,7.8,,1021.8,
2022-10-04 00:00:00,25.1,21.4,28.9,0,,,16,,1012.7,
2022-10-05 00:00:00,20.2,15,24.7,13,,,10.6,,1012.8,
2022-10-06 00:00:00,13.2,11.8,14.6,9.5,,,12,,1020.8,
2022-10-07 00:00:00,12.4,11.5,13.3,24.9,,,11.8,,1016.9,
2022-10-08 00:00:00,16,12.3,20.2,0,,,6.6,,1018.5,
2022-10-09 00:00:00,17,14.7,20.6,4.9,,,7.9,,1023.9,
2022-10-10 00:00:00,17.8,14.9,22.5,21.2,,,6.6,,1010.4,
2022-10-11 00:00:00,21.7,18,25.3,0,,,10.6,,1011.7,
2022-10-12 00:00:00,18.5,17.5,19.6,1,,,9,,1023.6,
2022-10-13 00:00:00,15.6,14.9,16.7,1.5,,,9.6,,1024.7,
2022-10-14 00:00:00,17.8,14.9,20.4,6.8,,,9.8,,1019.3,
2022-10-15 00:00:00,20.3,17.5,24.5,0,,,6.6,,1017.8,
2022-10-16 00:00:00,19.9,16.4,24.6,0,,,6,,1018.9,
2022-10-17 00:00:00,20.2,18.9,21.8,5.9,,,5.3,,1010.8,
2022-10-18 00:00:00,16.5,13.1,18.7,11.3,,,9.6,,1012.4,
2022-10-19 00:00:00,14.6,11.6,18.2,0.3,,,8.1,,1020.4,
2022-10-20 00:00:00,14.7,9.8,19.8,0,,,6.8,,1025.6,
2022-10-21 00:00:00,16.6,11.5,22.3,0,,,9.4,,1025.9,
2022-10-22 00:00:00,16.6,14.5,20.6,0,,,4.9,,1019,
2022-10-23 00:00:00,18.1,13.2,23.3,3.6,,,6.3,,1010.7,
2022-10-24 00:00:00,13.5,12,17.2,3.9,,,11.7,,1014,
2022-10-25 00:00:00,12.8,11.2,14.2,5.6,,,10.6,,1019.3,
2022-10-26 00:00:00,13.7,9.6,18.5,3.1,,,10.6,,1025.4,
2022-10-27 00:00:00,12.8,9.1,16.8,0,,,6.1,,1026.4,
2022-10-28 00:00:00,13.5,10.3,18.5,0,,,5.8,,1024.1,
2022-10-29 00:00:00,15.8,11.1,21.4,0,,,8.3,,1021.2,
2022-10-30 00:00:00,13.8,11.1,18.2,0,,,5.6,,1022.2,
2022-10-31 00:00:00,14.7,10.5,19.3,0,,,8.8,,1025.2,
2022-11-01 00:00:00,14.8,12.2,17.3,0.3,,,8,,1023,
2022-11-02 00:00:00,16.7,11.9,22.3,0.4,,,6.8,,1017.6,
2022-11-03 00:00:00,17.8,12.9,23.8,0,,,8.3,,1013.1,
2022-11-04 00:00:00,15.6,12.4,19.7,1.3,,,8.9,,1011.6,
2022-11-05 00:00:00,13.8,12.2,16.6,0,,,6.6,,1018.5,
2022-11-06 00:00:00,13.5,10.2,17.5,0,,,7.7,,1022,
2022-11-07 00:00:00,13.6,10.2,17.7,3.8,,,6.4,,1022,
2022-11-08 00:00:00,15.9,11.5,21.5,0,,,7.8,,1018.8,
2022-11-09 00:00:00,14.7,11.2,18.6,0,,,7.3,,1025,
2022-11-10 00:00:00,15.1,10.4,21,0,,,6.8,,1023.2,
2022-11-11 00:00:00,16.1,11.2,21.3,0,,,7.4,,1026,
2022-11-12 00:00:00,16.6,13.5,21.5,0,,,6.2,,1024.4,
2022-11-13 00:00:00,17.9,13.4,23.4,2.1,,,11.1,,1011.4,
2022-11-14 00:00:00,16.1,14.8,18,0,,,12.2,,1010.2,
2022-11-15 00:00:00,11.3,9.7,14.3,9.4,,,8.2,,1010.9,
2022-11-16 00:00:00,12.4,8.7,17.2,0,,,8.4,,1013.8,
2022-11-17 00:00:00,12.8,8.3,17.2,0,,,7,,1022,
2022-11-18 00:00:00,13.3,9.4,17,0,,,6.3,,1025,
2022-11-19 00:00:00,13.7,9.5,18.2,0,,,7.7,,1023.9,
2022-11-20 00:00:00,11.7,10.6,13.7,9.8,,,8.5,,1024.1,
2022-11-21 00:00:00,13.3,10.8,17.5,7.9,,,7.8,,1017.9,
2022-11-22 00:00:00,15.3,10.3,20.1,0.2,,,7.2,,1019,
2022-11-23 00:00:00,11.8,10.4,15.2,43.4,,,10.2,,1016.1,
2022-11-24 00:00:00,15.2,9.8,20.1,3.1,,,11,,1010,
2022-11-25 00:00:00,13.5,10.7,17.1,0.3,,,8.1,,1020.5,
2022-11-26 00:00:00,12.8,10.6,15.9,3.8,,,6.1,,1015,
2022-11-27 00:00:00,14.4,11.4,19,0,,,10,,1016.7,
2022-11-28 00:00:00,11.7,8.8,13.7,0,,,6.2,,1026.7,
2022-11-29 00:00:00,16.4,11.9,21.2,4,,,11.6,,1016.2,
2022-11-30 00:00:00,16.9,14.1,20.3,13.2,,,8.3,,1008.9,
2022-12-01 00:00:00,10.3,8.6,13.5,2.2,,,7.8,,1017.4,
2022-12-02 00:00:00,9.4,6.3,13,0,,,9.2,,1021,
2022-12-03 00:00:00,7.7,5.5,11,0,,,6.8,,1024.2,
2022-12-04 00:00:00,10.1,5.1,15,0,,,6,,1017.7,
2022-12-05 00:00:00,7.8,5.3,10.2,6.9,,,7.8,,1019.9,
2022-12-06 00:00:00,6,4.2,8.2,8.9,,,7.4,,1015.2,
2022-12-07 00:00:00,8.5,4.1,13.9,0,,,5.9,,1015.5,
2022-12-08 00:00:00,9.3,4.9,14.6,0,,,5.5,,1017.6,
2022-12-09 00:00:00,9.4,5.8,12.9,0,,,6.8,,1020.6,
2022-12-10 00:00:00,10.4,5.6,15.5,0,,,6.4,,1016.9,
2022-12-11 00:00:00,9.5,6.7,14.1,0.9,,,8.6,,1012.7,
2022-12-12 00:00:00,8.2,6.2,11.1,0.2,,,7.7,,1020.2,
2022-12-13 00:00:00,7.2,5.5,9.9,2.5,,,6.3,,1012.6,
2022-12-14 00:00:00,9.2,5.5,14.4,0,,,10.7,,1007.8,
2022-12-15 00:00:00,6.9,3.3,11.8,0,,,7.8,,1014.7,
2022-12-16 00:00:00,7.9,2.9,13.5,0,,,6.6,,1017.6,
2022-12-17 00:00:00,6.8,4.7,8.6,4.3,,,6.1,,1016.3,
2022-12-18 00:00:00,6.6,4.3,10.2,5.9,,,10.5,,1005.8,
2022-12-19 00:00:00,4.9,0.6,9.2,0,,,7.2,,1014.5,
2022-12-20 00:00:00,5.4,1.4,10.1,0,,,6.1,,1020.8,
2022-12-21 00:00:00,6.4,2.9,9.8,0.1,,,5.7,,1017.9,
2022-12-22 00:00:00,7.1,4.2,10.4,18.8,,,9,,996.3,
2022-12-23 00:00:00,5.6,2.7,7.8,0,,,17.4,,994.7,
2022-12-24 00:00:00,6.2,1.8,11,0,,,11.5,,998.2,
2022-12-25 00:00:00,6.9,2,12.9,0,,,11.8,,1005.3,
2022-12-26 00:00:00,6.4,2.1,10.8,0,,,13.2,,1012.4,
2022-12-27 00:00:00,6.8,3,12.1,0,,,9.6,,1020.6,
2022-12-28 00:00:00,6.5,3.4,11.7,0,,,5.1,,1021.8,
2022-12-29 00:00:00,8.1,3.5,13.3,0,,,7,,1018.5,
2022-12-30 00:00:00,6.7,3.9,10.9,0,,,7.2,,1022.5,
2022-12-31 00:00:00,5.7,3.4,10.2,0,,,5.7,,1022.4,
